x,y,u,v,movement_distance,safe_margin_checked,worst_diameter,worst_source_x,worst_source_y,worst_epsilon_deg,worst_bearing_deg,worst_crossing_angle_deg,worst_status,normal_scenarios,optical_scenarios,unique_q1_calls,stage
805.008537073296,599.72855613763,805.008537073296,599.72855613763,1003.8491349838454,0.10305852592352949,134.08958437859715,1499.771542734587,26.178609655925268,1.0,321.45919471911,40.54080528089004,VALID_POLYGON,1134,0,1134,refine_0.1m
805.908537073296,598.52855613763,805.908537073296,598.52855613763,1003.8550705354912,0.10170400031154259,134.08988967951026,1499.771542734587,26.178609655925268,1.0,321.48164524104595,40.518354758954054,VALID_POLYGON,1134,0,1134,refine_1m
805.908537073296,598.52855613763,805.908537073296,598.52855613763,1003.8550705354912,0.10170400031154259,134.08988967951026,1499.771542734587,26.178609655925268,1.0,321.48164524104595,40.518354758954054,VALID_POLYGON,1134,0,1134,refine_0.5m
805.908537073296,598.52855613763,805.908537073296,598.52855613763,1003.8550705354912,0.10170400031154259,134.08988967951026,1499.771542734587,26.178609655925268,1.0,321.48164524104595,40.518354758954054,VALID_POLYGON,1134,0,1134,refine_0.1m
805.908537073296,-598.52855613763,805.908537073296,-598.52855613763,1003.8550705354912,0.10170400031154259,134.0898896795109,1499.771542734587,-26.178609655925268,-1.0,38.51835475895405,40.518354758954054,VALID_POLYGON,1134,0,1134,refine_1m
805.908537073296,-598.52855613763,805.908537073296,-598.52855613763,1003.8550705354912,0.10170400031154259,134.0898896795109,1499.771542734587,-26.178609655925268,-1.0,38.51835475895405,40.518354758954054,VALID_POLYGON,1134,0,1134,refine_0.5m
805.908537073296,-598.52855613763,805.908537073296,-598.52855613763,1003.8550705354912,0.10170400031154259,134.0898896795109,1499.771542734587,-26.178609655925268,-1.0,38.51835475895405,40.518354758954054,VALID_POLYGON,1134,0,1134,refine_0.1m
802.908537073296,602.52855613763,802.908537073296,602.52855613763,1003.8440017584791,0.09746820159807612,134.08992008995668,1499.771542734587,26.178609655925268,1.0,321.40709170595926,40.592908294040726,VALID_POLYGON,1134,0,1134,refine_1m
802.908537073296,602.52855613763,802.908537073296,602.52855613763,1003.8440017584791,0.09746820159807612,134.08992008995668,1499.771542734587,26.178609655925268,1.0,321.40709170595926,40.592908294040726,VALID_POLYGON,1134,0,1134,refine_0.5m
802.908537073296,-602.52855613763,802.908537073296,-602.52855613763,1003.8440017584791,0.09746820159807612,134.0899200899571,1499.771542734587,-26.178609655925268,-1.0,38.59290829404072,40.592908294040726,VALID_POLYGON,1134,0,1134,refine_1m
802.908537073296,-602.52855613763,802.908537073296,-602.52855613763,1003.8440017584791,0.09746820159807612,134.0899200899571,1499.771542734587,-26.178609655925268,-1.0,38.59290829404072,40.592908294040726,VALID_POLYGON,1134,0,1134,refine_0.5m
806.2085370732959,598.12855613763,806.2085370732959,598.12855613763,1003.8575471236693,0.1007524416755814,134.0900518094902,1499.771542734587,26.178609655925268,1.0,321.48914493004963,40.51085506995039,VALID_POLYGON,1134,0,1134,refine_0.1m
806.2085370732959,-598.12855613763,806.2085370732959,-598.12855613763,1003.8575471236693,0.1007524416755814,134.09005180949083,1499.771542734587,-26.178609655925268,-1.0,38.510855069950374,40.51085506995039,VALID_POLYGON,1134,0,1134,refine_0.1m
806.508537073296,-597.72855613763,806.508537073296,-597.72855613763,1003.8602727444113,0.09955085902379324,134.09024422935468,1499.771542734587,-26.178609655925268,-1.0,38.5033472686489,40.50334726864891,VALID_POLYGON,1134,0,1134,refine_0.1m
806.508537073296,597.72855613763,806.508537073296,597.72855613763,1003.8602727444113,0.09955085902379324,134.0902442293555,1499.771542734587,26.178609655925268,1.0,321.4966527313511,40.50334726864891,VALID_POLYGON,1134,0,1134,refine_0.1m
807.408537073296,596.52855613763,807.408537073296,596.52855613763,1003.8699437808094,0.09444597692436218,134.09100388233594,1499.771542734587,26.178609655925268,1.0,321.51922493828965,40.48077506171034,VALID_POLYGON,1134,0,1134,refine_0.5m
807.408537073296,-596.52855613763,807.408537073296,-596.52855613763,1003.8699437808094,0.09444597692436218,134.0910038823368,1499.771542734587,-26.178609655925268,-1.0,38.48077506171033,40.48077506171034,VALID_POLYGON,1134,0,1134,refine_0.5m
801.408537073296,604.52855613763,801.408537073296,604.52855613763,1003.8478064327321,0.08597445893337863,134.09104868093453,1499.771542734587,26.178609655925268,1.0,321.37011468339625,40.62988531660376,VALID_POLYGON,1134,0,1134,refine_0.5m
801.408537073296,-604.52855613763,801.408537073296,-604.52855613763,1003.8478064327321,0.08597445893337863,134.09104868093493,1499.771542734587,-26.178609655925268,-1.0,38.62988531660376,40.62988531660376,VALID_POLYGON,1134,0,1134,refine_0.5m
799.908537073296,-606.52855613763,799.908537073296,-606.52855613763,1003.8578370930511,0.06823040238009526,134.09290903996876,1499.771542734587,-26.178609655925268,-1.0,38.666664605063104,40.66666460506311,VALID_POLYGON,1134,0,1134,refine_1m
